coupled_FoFo_375_CCE.log @ arthur-ltf
2018-06-21T05:32:55

c0 = 3.344140e-02 (approx 0.74 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 25400

mart: structure = bcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -1.16 um; zn = -0.66 um; n = 50
aus1: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.66 um; zn = -0.33 um; n = 100
fer1: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -0.33 um; zn = -0.33 um; n = 10
aus2: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.33 um; zn = 0.00 um; n = 100
fer2: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = 0.00 um; zn = 0.00 um; n = 10
int1: type_int = 1 (fixed.fluxes)
int2: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)

23280: t=894.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15313, r_fer1=0, r_aus2=13.0133, r_fer2=0
23300: t=895.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15313, r_fer1=0, r_aus2=13.0133, r_fer2=0
23320: t=896.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15313, r_fer1=0, r_aus2=13.0133, r_fer2=0
23340: t=897.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15313, r_fer1=0, r_aus2=13.0133, r_fer2=0
23360: t=898.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15312, r_fer1=0, r_aus2=13.0133, r_fer2=0
23380: t=899.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15312, r_fer1=0, r_aus2=13.0133, r_fer2=0
23400: t=900.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15312, r_fer1=0, r_aus2=13.0133, r_fer2=0
23420: t=901.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15312, r_fer1=0, r_aus2=13.0133, r_fer2=0
23440: t=902.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15311, r_fer1=0, r_aus2=13.0133, r_fer2=0
23460: t=903.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15311, r_fer1=0, r_aus2=13.0133, r_fer2=0
23480: t=904.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15311, r_fer1=0, r_aus2=13.0133, r_fer2=0
23500: t=905.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15311, r_fer1=0, r_aus2=13.0133, r_fer2=0
23520: t=906.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15311, r_fer1=0, r_aus2=13.0133, r_fer2=0
23540: t=907.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1531, r_fer1=0, r_aus2=13.0133, r_fer2=0
23560: t=908.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1531, r_fer1=0, r_aus2=13.0133, r_fer2=0
23580: t=909.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1531, r_fer1=0, r_aus2=13.0133, r_fer2=0
23600: t=910.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1531, r_fer1=0, r_aus2=13.0133, r_fer2=0
23620: t=911.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1531, r_fer1=0, r_aus2=13.0133, r_fer2=0
23640: t=912.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15309, r_fer1=0, r_aus2=13.0133, r_fer2=0
23660: t=913.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15309, r_fer1=0, r_aus2=13.0132, r_fer2=0
23680: t=914.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15309, r_fer1=0, r_aus2=13.0132, r_fer2=0
23700: t=915.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15309, r_fer1=0, r_aus2=13.0132, r_fer2=0
23720: t=916.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15309, r_fer1=0, r_aus2=13.0132, r_fer2=0
23740: t=917.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15308, r_fer1=0, r_aus2=13.0132, r_fer2=0
23760: t=918.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15308, r_fer1=0, r_aus2=13.0132, r_fer2=0
23780: t=919.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15308, r_fer1=0, r_aus2=13.0132, r_fer2=0
23800: t=920.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15308, r_fer1=0, r_aus2=13.0132, r_fer2=0
23820: t=921.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15308, r_fer1=0, r_aus2=13.0132, r_fer2=0
23840: t=922.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23860: t=923.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23880: t=924.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23900: t=925.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23920: t=926.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23940: t=927.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15307, r_fer1=0, r_aus2=13.0132, r_fer2=0
23960: t=928.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
23980: t=929.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
24000: t=930.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
24020: t=931.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
24040: t=932.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
24060: t=933.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15306, r_fer1=0, r_aus2=13.0132, r_fer2=0
24080: t=934.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24100: t=935.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24120: t=936.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24140: t=937.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24160: t=938.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24180: t=939.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24200: t=940.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15305, r_fer1=0, r_aus2=13.0132, r_fer2=0
24220: t=941.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24240: t=942.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24260: t=943.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24280: t=944.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24300: t=945.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24320: t=946.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15304, r_fer1=0, r_aus2=13.0132, r_fer2=0
24340: t=947.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24360: t=948.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24380: t=949.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24400: t=950.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24420: t=951.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24440: t=952.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24460: t=953.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24480: t=954.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15303, r_fer1=0, r_aus2=13.0132, r_fer2=0
24500: t=955.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24520: t=956.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24540: t=957.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24560: t=958.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24580: t=959.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24600: t=960.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24620: t=961.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24640: t=962.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15302, r_fer1=0, r_aus2=13.0132, r_fer2=0
24660: t=963.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24680: t=964.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24700: t=965.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24720: t=966.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24740: t=967.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24760: t=968.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24780: t=969.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24800: t=970.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24820: t=971.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15301, r_fer1=0, r_aus2=13.0132, r_fer2=0
24840: t=972.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0132, r_fer2=0
24860: t=973.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24880: t=974.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24900: t=975.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24920: t=976.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24940: t=977.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24960: t=978.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
24980: t=979.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
25000: t=980.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.153, r_fer1=0, r_aus2=13.0131, r_fer2=0
25020: t=981.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25040: t=982.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25060: t=983.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25080: t=984.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25100: t=985.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25120: t=986.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25140: t=987.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25160: t=988.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25180: t=989.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25200: t=990.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25220: t=991.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15299, r_fer1=0, r_aus2=13.0131, r_fer2=0
25240: t=992.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25260: t=993.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25280: t=994.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25300: t=995.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25320: t=996.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25340: t=997.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25360: t=998.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25380: t=999.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
25400: t=1000.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15298, r_fer1=0, r_aus2=13.0131, r_fer2=0
Time elapsed: 127.44 s

